6	99	3196
6	99	5862
7	99	3275
7	99	6222
8	99	3357
8	99	5942
9	99	3283
9	99	5668

0	100	3236
0	100	5743
1	100	3232
1	100	5544
2	100	3389
2	100	6265
3	100	3320
3	100	6843
4	100	3336
4	100	6487
5	100	3313
5	100	5601
6	100	3240
6	100	6985
7	100	3400
7	100	8051
8	100	3407
8	100	5481
9	100	3288
9	100	7335

0	101	3350
0	101	6276
1	101	3369
1	101	6142
2	101	3357
2	101	6526
3	101	3258
3	101	5997
4	101	3116
4	101	5868
5	101	3147
5	101	6329
6	101	3266
6	101	6650
7	101	3380
7	101	6799
8	101	3441
8	101	5892
9	101	3234
9	101	5749

0	102	3281
0	102	5344
1	102	3269
1	102	5558
2	102	3444
2	102	6321
3	102	3253
3	102	5591
4	102	3281
4	102	5917
5	102	3350
5	102	5418
6	102	3241
6	102	5662
7	102	3376
7	102	5330
8	102	3409
8	102	5642
9	102	3275
9	102	5600

0	103	3345
0	103	5767
1	103	3312
1	103	5506
2	103	3381
2	103	5805
3	103	3282
3	103	5471
4	103	3132
4	103	5248
5	103	3363
5	103	6556
6	103	3296
6	103	5416
7	103	3367
7	103	6217
8	103	3385
8	103	5011
9	103	3207
9	103	5603

0	104	3264
0	104	4807
1	104	3207
1	104	4675
2	104	3299
2	104	5029
3	104	3206
3	104	4673
4	104	3336
4	104	5193
5	104	3337
5	104	4855
6	104	3236
6	104	4665
7	104	3319
7	104	5036
8	104	3448
8	104	5417
9	104	3301
9	104	4758

0	105	3260
0	105	9097
1	105	3402
1	105	7615
2	105	3411
2	105	8954
3	105	3270
3	105	7908
4	105	3240
4	105	7503
5	105	3262
5	105	8885
6	105	3260
6	105	8602
7	105	3367
7	105	7415
8	105	3310
8	105	8557
9	105	3253
9	105	8859

0	106	3182
0	106	4367
1	106	3360
1	106	4260
2	106	3398
2	106	5421
3	106	3196
3	106	3671
4	106	3212
4	106	3610
5	106	3327
5	106	4084
6	106	3278
6	106	3589
7	106	3214
7	106	3874
8	106	3405
8	106	3948
9	106	3243
9	106	4962

0	107	3401
0	107	4287
1	107	3242
1	107	4879
2	107	3355
2	107	4916
3	107	3346
3	107	4736
4	107	3143
4	107	3722
5	107	3419
5	107	4174
6	107	3306
6	107	4031
7	107	3294
7	107	4363
8	107	3348
8	107	3958
9	107	3291
9	107	4100

0	108	3357
0	108	4264
1	108	3252
1	108	4215
2	108	3435
2	108	4458
3	108	3337
3	108	4096
4	108	3349
4	108	5131
5	108	3344
5	108	4087
6	108	3209
6	108	4010
7	108	3297
7	108	4455
8	108	3346
8	108	3947
9	108	3357
9	108	4037

0	109	3154
0	109	3912
1	109	3238
1	109	4016
2	109	3487
2	109	5128
3	109	3283
3	109	3871
4	109	3278
4	109	4523
5	109	3260
5	109	3672
6	109	3244
6	109	3578
7	109	3330
7	109	3292
8	109	3457
8	109	3920
9	109	3282
9	109	4013

0	110	3280
0	110	4292
1	110	3308
1	110	4834
2	110	3279
2	110	4833
3	110	3348
3	110	4284
4	110	3236
4	110	4392
5	110	3341
5	110	5184
6	110	3172
6	110	6116
7	110	3284
7	110	4689
8	110	3368
8	110	4521
9	110	3350
9	110	5023

0	111	3247
0	111	11515
1	111	3255
1	111	11430
2	111	3366
2	111	13255
3	111	3267
3	111	11415
4	111	3342
4	111	11837
5	111	3267
5	111	11239
6	111	3134
6	111	15243
7	111	3256
7	111	12728
8	111	3312
8	111	11151
9	111	3166
9	111	9813

0	112	3241
0	112	5652
1	112	3273
1	112	5334
2	112	3364
2	112	5668
3	112	3260
3	112	5455
4	112	3228
4	112	5996
5	112	3343
5	112	6402
6	112	3144
6	112	5933
7	112	3292
7	112	6435
8	112	3364
8	112	5206
9	112	3215
9	112	5683

0	113	3193
0	113	6663
1	113	3183
1	113	5864
2	113	3351
2	113	6103
3	113	3209
3	113	5438
4	113	3226
4	113	6415
5	113	3284
5	113	5039
6	113	3189
6	113	5623
7	113	3289
7	113	7009
8	113	3351
8	113	5327
9	113	3233
9	113	5999

0	114	3321
0	114	7760
1	114	3335
1	114	6691
2	114	3300
2	114	7631
3	114	3328
3	114	7263
4	114	3269
4	114	7378
5	114	3326
5	114	7356
6	114	3211
6	114	6891
7	114	3194
7	114	6758
8	114	3363
8	114	7131
9	114	3412
9	114	7462

0	115	3275
0	115	6849
1	115	3393
1	115	7595
2	115	3477
2	115	8379
3	115	3233
3	115	7574
4	115	3283
4	115	7968
5	115	3320
5	115	6698
6	115	3285
6	115	7802
7	115	3259
7	115	7741
8	115	3385
8	115	7852
9	115	3240
9	115	7324

0	116	3312
0	116	4863
1	116	3357
1	116	5314
2	116	3370
2	116	4659
3	116	3268
3	116	4653
4	116	3342
4	116	4512
5	116	3246
5	116	3772
6	116	3234
6	116	4467
7	116	3408
7	116	4869
8	116	3416
8	116	5629
9	116	3310
9	116	4263

0	117	3256
0	117	4534
1	117	3422
1	117	4684
2	117	3352
2	117	3890
3	117	3262
3	117	4672
4	117	3295
4	117	4058
5	117	3390
5	117	4709
6	117	3268
6	117	4246
7	117	3252
7	117	4312
8	117	3265
8	117	3803
9	117	3318
9	117	3970

0	118	3370
0	118	10746
1	118	3387
1	118	8400
2	118	3335
2	118	12574
3	118	3260
3	118	10029
4	118	3277
4	118	8790
5	118	3287
5	118	9082
6	118	3225
6	118	9590
7	118	3213
7	118	9969
8	118	3343
8	118	8142
9	118	3258
9	118	9160

0	119	3208
0	119	3995
1	119	3280
1	119	3851
2	119	3322
2	119	4568
3	119	3321
3	119	4217
4	119	3178
4	119	3824
5	119	3252
5	119	3500
6	119	3199
6	119	3139
7	119	3179
7	119	3543
8	119	3437
8	119	4781
9	119	3227
9	119	3741

0	120	3319
0	120	5072
1	120	3316
1	120	5213
2	120	3415
2	120	5624
3	120	3229
3	120	4890
4	120	3297
4	120	5397
5	120	3255
5	120	6692
6	120	3266
6	120	5573
7	120	3241
7	120	5144
8	120	3282
8	120	6470
9	120	3257
9	120	5387

0	121	3201
0	121	5567
1	121	3365
1	121	5917
2	121	3291
2	121	5928
3	121	3307
3	121	5641
4	121	3319
4	121	5310
5	121	3297
5	121	5617
6	121	3181
6	121	5603
7	121	3313
7	121	5821
8	121	3250
8	121	5781
9	121	3277
9	121	6021

0	122	3355
0	122	7576
1	122	3278
1	122	7538
2	122	3424
2	122	8536
3	122	3324
3	122	6733
4	122	3289
4	122	7030
5	122	3270
5	122	6928
6	122	3226
6	122	7205
7	122	3265
7	122	7035
8	122	3445
8	122	8556
9	122	3414
9	122	7434

0	123	3335
0	123	8705
1	123	3348
1	123	8909
2	123	3300
2	123	9319
3	123	3353
3	123	9902
4	123	3331
4	123	9394
5	123	3313
5	123	8299
6	123	3187
6	123	9690
7	123	3337
7	123	7924
8	123	3267
8	123	8168
9	123	3267
9	123	7938

0	124	3290
0	124	8806
1	124	3336
1	124	7255
2	124	3366
2	124	8908
3	124	3240
3	124	7195
4	124	3154
4	124	9256
5	124	3247
5	124	8868
6	124	3252
6	124	8371
7	124	3328
7	124	9092
8	124	3377
8	124	10102
9	124	3223
9	124	8228

0	125	3236
0	125	4837
1	125	3225
1	125	5736
2	125	3395
2	125	5472
3	125	3252
3	125	5176
4	125	3289
4	125	5262
5	125	3285
5	125	4997
6	125	3236
6	125	5270
7	125	3282
7	125	5883
8	125	3337
8	125	5270
9	125	3323
9	125	5777

0	126	3222
0	126	5338
1	126	3378
1	126	5473
2	126	3344
2	126	5834
3	126	3240
3	126	5001
4	126	3289
4	126	5786
5	126	3237
5	126	5333
6	126	3219
6	126	6377
7	126	3355
7	126	6311
8	126	3434
8	126	5694
9	126	3297
9	126	5821

0	127	3259
0	127	6707
1	127	3356
1	127	6743
2	127	3408
2	127	7601
3	127	3311
3	127	5725
4	127	3245
4	127	6028
5	127	3193
5	127	5145
6	127	3286
6	127	6573
7	127	3294
7	127	7692
8	127	3358
8	127	7656
9	127	3252
9	127	5841

0	128	3193
0	128	6514
1	128	3355
1	128	6291
2	128	3385
2	128	7372
3	128	3191
3	128	5589
4	128	3293
4	128	6062
5	128	3233
5	128	6938
6	128	3217
6	128	5515
7	128	3313
7	128	6240
8	128	3325
8	128	6115
9	128	3315
9	128	6893

0	129	3228
0	129	6375
1	129	3326
1	129	6313
2	129	3232
2	129	6015
3	129	3293
3	129	6740
4	129	3398
4	129	6070
5	129	3390
5	129	6361
6	129	3226
6	129	6162
7	129	3309
7	129	6847
8	129	3359
8	129	6433
9	129	3276
9	129	6661

0	130	3095
0	130	19664
1	130	3150
1	130	23327
2	130	3265
2	130	19416
3	130	3156
3	130	20821
4	130	3020
4	130	22603
5	130	3043
5	130	28674
6	130	3103
6	130	25375
7	130	3161
7	130	19847
8	130	3369
8	130	19621
9	130	3036
9	130	23385

0	131	3310
0	131	5992
1	131	3368
1	131	5615
2	131	3511
2	131	6583
3	131	3362
3	131	6493
4	131	3324
4	131	6054
5	131	3160
5	131	6742
6	131	3236
6	131	5374
7	131	3297
7	131	6433
8	131	3390
8	131	6009
9	131	3191
9	131	6395

0	132	3241
0	132	4586
1	132	3296
1	132	4907
2	132	3328
2	132	5011
3	132	3356
3	132	4974
4	132	3217
4	132	5827
5	132	3272
5	132	5098
6	132	3342
6	132	4879
7	132	3329
7	132	4926
8	132	3389
8	132	5554
9	132	3163
9	132	4800

0	133	3233
0	133	7596
1	133	3301
1	133	7312
2	133	3403
2	133	8217
3	133	3225
3	133	7259
4	133	3362
4	133	8324
5	133	3163
5	133	7291
6	133	3180
6	133	7051
7	133	3274
7	133	7922
8	133	3318
8	133	5923
9	133	3264
9	133	7577

0	134	3245
0	134	6893
1	134	3399
1	134	6894
2	134	3374
2	134	7551
3	134	3369
3	134	6927
4	134	3177
4	134	6587
5	134	3284
5	134	8485
6	134	3228
6	134	6934
7	134	3237
7	134	6085
8	134	3455
8	134	8380
9	134	3330
9	134	7199

0	135	3310
0	135	5843
1	135	3294
1	135	5393
2	135	3372
2	135	7326
3	135	3210
3	135	6371
4	135	3435
4	135	6116
5	135	3172
5	135	5341
6	135	3316
6	135	6510
7	135	3268
7	135	5986
8	135	3294
8	135	6068
9	135	3323
9	135	5701

0	136	3254
0	136	7016
1	136	3191
1	136	6527
2	136	3297
2	136	8885
3	136	3317
3	136	6785
4	136	3287
4	136	6395
5	136	3364
5	136	7383
6	136	3219
6	136	6654
7	136	3245
7	136	6570
8	136	3304
8	136	7846
9	136	3261
9	136	7991

0	137	3287
0	137	9648
1	137	3309
1	137	9872
2	137	3353
2	137	9517
3	137	3333
3	137	8482
4	137	3319
4	137	9339
5	137	3329
5	137	9122
6	137	3199
6	137	12673
7	137	3307
7	137	8415
8	137	3423
8	137	9273
9	137	3286
9	137	8803

0	138	3014
0	138	28255
1	138	3335
1	138	16642
2	138	3349
2	138	16124
3	138	3222
3	138	16792
4	138	3181
4	138	16375
5	138	3288
5	138	16695
6	138	3251
6	138	19419
7	138	3180
7	138	14598
8	138	3272
8	138	18959
9	138	3248
9	138	18752

0	139	3349
0	139	7664
1	139	3336
1	139	6566
2	139	3408
2	139	7623
3	139	3366
3	139	7186
4	139	3241
4	139	6970
5	139	3282
5	139	7531
6	139	3216
6	139	7603
7	139	3288
7	139	7428
8	139	3322
8	139	6802
9	139	3218
9	139	7513

0	140	3345
0	140	12433
1	140	3299
1	140	10496
2	140	3405
2	140	10764
3	140	3221
3	140	9685
4	140	3275
4	140	9021
5	140	3353
5	140	10139
6	140	3291
6	140	9656
7	140	3251
7	140	9561
8	140	3420
8	140	10365
9	140	3297
9	140	9594

0	141	3194
0	141	34769
1	141	3352
1	141	46794
2	141	3426
2	141	23118
3	141	3291
3	141	31953
4	141	3111
4	141	25155
5	141	3263
5	141	40143
6	141	3257
6	141	34539
7	141	3295
7	141	20457
8	141	3354
8	141	31184
9	141	3279
9	141	29433

0	142	3231
0	142	9356
1	142	3351
1	142	9873
2	142	3414
2	142	11690
3	142	3312
3	142	9133
4	142	3308
4	142	10540
5	142	3215
5	142	12493
6	142	3118
6	142	9389
7	142	3249
7	142	11140
8	142	3342
8	142	9721
9	142	3320
9	142	10096

0	143	3255
0	143	9987
1	143	3340
1	143	10018
2	143	3323
2	143	9477
3	143	3221
3	143	9111
4	143	3274
4	143	10515
5	143	3200
5	143	11982
6	143	3295
6	143	11521
7	143	3193
7	143	9725
8	143	3454
8	143	9518
9	143	3324
9	143	11443

0	144	3255
0	144	9775
1	144	3337
1	144	11097
2	144	3381
2	144	11810
3	144	3416
3	144	11761
4	144	3173
4	144	9679
5	144	3263
5	144	13993
6	144	3252
6	144	12330
7	144	3243
7	144	10927
8	144	3404
8	144	11521
9	144	3283
9	144	11850

0	145	3202
0	145	5286
1	145	3255
1	145	4994
2	145	3353
2	145	5525
3	145	3319
3	145	5025
4	145	3269
4	145	5675
5	145	3284
5	145	4849
6	145	3228
6	145	5043
7	145	3265
7	145	4904
8	145	3344
8	145	4326
9	145	3211
9	145	5360

0	146	3333
0	146	6129
1	146	3250
1	146	5765
2	146	3462
2	146	7244
3	146	3271
3	146	6577
4	146	3357
4	146	6660
5	146	3331
5	146	6657
6	146	3264
6	146	7042
7	146	3380
7	146	6561
8	146	3248
8	146	6378
9	146	3315
9	146	6183

0	147	3213
0	147	5437
1	147	3394
1	147	5356
2	147	3356
2	147	6770
3	147	3161
3	147	5572
4	147	3167
4	147	4977
5	147	3316
5	147	5246
6	147	3283
6	147	7743
7	147	3333
7	147	5335
8	147	3380
8	147	5405
9	147	3310
9	147	5177

0	148	3259
0	148	12428
1	148	3375
1	148	9556
2	148	3415
2	148	15094
3	148	3313
3	148	11834
4	148	3231
4	148	10288
5	148	3257
5	148	10470
6	148	3217
6	148	11014
7	148	3260
7	148	11448
8	148	3345
8	148	12222
9	148	3312
9	148	10467

0	149	3286
0	149	12253
1	149	3160
1	149	10044
2	149	3314
2	149	12520
3	149	3245
3	149	10490
4	149	3209
4	149	10745
5	149	3214
5	149	12153
6	149	3143
6	149	10288
7	149	3169
7	149	10198
8	149	3360
8	149	9291
9	149	3172
9	149	9766

0	150	3253
0	150	6509
1	150	3363
1	150	8466
2	150	3379
2	150	8813
3	150	3354
3	150	6652
4	150	3224
4	150	8304
5	150	3366
5	150	6521
6	150	3203
6	150	6860
7	150	3244
7	150	5976
8	150	3287
8	150	6629
9	150	3224
9	150	6532

0	151	3228
0	151	6929
1	151	3230
1	151	6608
2	151	3352
2	151	7648
3	151	3257
3	151	6743
4	151	3160
4	151	6393
5	151	3258
5	151	6447
6	151	3286
6	151	7327
7	151	3283
7	151	6894
8	151	3475
8	151	6371
9	151	3281
9	151	6429

0	152	3217
0	152	6853
1	152	3265
1	152	6173
2	152	3390
2	152	5887
3	152	3353
3	152	5551
4	152	3209
4	152	5741
5	152	3334
5	152	6174
6	152	3240
6	152	6946
7	152	3419
7	152	6522
8	152	3390
8	152	5908
9	152	3272
9	152	6632

0	153	3240
0	153	5559
1	153	3167
1	153	5971
2	153	3344
2	153	6919
3	153	3173
3	153	5502
4	153	3300
4	153	6092
5	153	3254
5	153	5574
6	153	3203
6	153	5788
7	153	3326
7	153	4994
8	153	3344
8	153	6061
9	153	3292
9	153	6685

0	154	3262
0	154	6142
1	154	3365
1	154	5808
2	154	3358
2	154	7740
3	154	3292
3	154	6596
4	154	3339
4	154	8663
5	154	3124
5	154	9158
6	154	3281
6	154	6749
7	154	3294
7	154	7024
8	154	3414
8	154	6688
9	154	3266
9	154	5867

0	155	3231
0	155	7258
1	155	3347
1	155	6208
2	155	3401
2	155	6493
3	155	3300
3	155	5820
4	155	3052
4	155	7472
5	155	3311
5	155	6079
6	155	3192
6	155	7770
7	155	3349
7	155	6577
8	155	3364
8	155	5561
9	155	3189
9	155	7057

0	156	3259
0	156	5973
1	156	3277
1	156	5544
2	156	3386
2	156	5665
3	156	3346
3	156	5428
4	156	3279
4	156	5178
5	156	3272
5	156	5637
6	156	3283
6	156	5777
7	156	3141
7	156	4834
8	156	3371
8	156	5098
9	156	3306
9	156	6517

0	157	3193
0	157	13143
1	157	3332
1	157	15530
2	157	3407
2	157	12803
3	157	3322
3	157	15029
4	157	3264
4	157	15201
5	157	3307
5	157	12595
6	157	3219
6	157	16417
7	157	3296
7	157	16115
8	157	3339
8	157	13297
9	157	3269
9	157	15934

0	158	3164
0	158	5392
1	158	3313
1	158	4848
2	158	3394
2	158	5719
3	158	3266
3	158	5918
4	158	3164
4	158	6076
5	158	3280
5	158	7246
6	158	3143
6	158	5705
7	158	3267
7	158	5638
8	158	3278
8	158	5690
9	158	3345
9	158	5595

0	159	3335
0	159	4197
1	159	3290
1	159	4312
2	159	3327
2	159	5491
3	159	3230
3	159	6203
4	159	3162
4	159	5523
5	159	3247
5	159	5274
6	159	3256
6	159	5530
7	159	3288
7	159	5909
8	159	3382
8	159	6838
9	159	3142
9	159	5350

0	160	3220
0	160	6129
1	160	3314
1	160	6036
2	160	3328
2	160	6142
3	160	3340
3	160	5597
4	160	3319
4	160	7465
5	160	3290
5	160	6826
6	160	3258
6	160	6623
7	160	3316
7	160	6617
8	160	3374
8	160	7650
9	160	3348
9	160	6283

0	161	3256
0	161	6297
1	161	3300
1	161	5485
2	161	3362
2	161	5989
3	161	3326
3	161	6431
4	161	3248
4	161	5872
5	161	3334
5	161	5229
6	161	3259
6	161	5863
7	161	3284
7	161	6809
8	161	3362
8	161	6214
9	161	3277
9	161	6197

0	162	3306
0	162	9369
1	162	3450
1	162	8168
2	162	3426
2	162	9332
3	162	3237
3	162	8153
4	162	3298
4	162	8301
5	162	3309
5	162	7922
6	162	3279
6	162	7359
7	162	3251
7	162	8743
8	162	3320
8	162	9289
9	162	3358
9	162	8685

0	163	3120
0	163	12143
1	163	3307
1	163	11794
2	163	3362
2	163	11355
3	163	3348
3	163	13466
4	163	3200
4	163	13359
5	163	3277
5	163	13569
6	163	3278
6	163	12154
7	163	3239
7	163	12508
8	163	3438
8	163	13092
9	163	3300
9	163	12496

0	164	3211
0	164	10431
1	164	3311
1	164	9808
2	164	3466
2	164	11928
3	164	3264
3	164	12511
4	164	3253
4	164	13108
5	164	3227
5	164	12060
6	164	3247
6	164	11697
7	164	3265
7	164	11427
8	164	3307
8	164	9558
9	164	3278
9	164	11127

0	165	3300
0	165	11984
1	165	3245
1	165	11021
2	165	3426
2	165	11405
3	165	3199
3	165	9793
4	165	3294
4	165	13778
5	165	3150
5	165	9351
6	165	3271
6	165	12467
7	165	3357
7	165	12685
8	165	3312
8	165	10754
9	165	3314
9	165	10875

0	166	3245
0	166	9513
1	166	3300
1	166	9509
2	166	3384
2	166	11663
3	166	3265
3	166	11039
4	166	3357
4	166	10169
5	166	3279
5	166	8943
6	166	3357
6	166	11595
7	166	3301
7	166	11694
8	166	3395
8	166	9790
9	166	3217
9	166	9432

0	167	3249
0	167	3899
1	167	3291
1	167	4311
2	167	3381
2	167	4517
3	167	3330
3	167	3667
4	167	3231
4	167	3547
5	167	3140
5	167	3515
6	167	3145
6	167	3483
7	167	3301
7	167	3690
8	167	3415
8	167	4567
9	167	3322
9	167	4054

0	168	3213
0	168	10273
1	168	3297
1	168	10752
2	168	3353
2	168	11377
3	168	3309
3	168	10329
4	168	3304
4	168	11724
5	168	3265
5	168	9080
6	168	3271
6	168	12530
7	168	3317
7	168	11973
8	168	3295
8	168	9998
9	168	3256
9	168	10921

0	169	3237
0	169	10714
1	169	3442
1	169	10932
2	169	3393
2	169	14389
3	169	3292
3	169	10944
4	169	3166
4	169	10131
5	169	3206
5	169	12723
6	169	3345
6	169	11992
7	169	3357
7	169	11200
8	169	3449
8	169	10660
9	169	3280
9	169	12331

0	170	3222
0	170	14692
1	170	3263
1	170	13081
2	170	3356
2	170	13017
3	170	3307
3	170	11107
4	170	3254
4	170	9779
5	170	3288
5	170	13487
6	170	3178
6	170	12520
7	170	3328
7	170	12968
8	170	3294
8	170	11115
9	170	3263
9	170	10247

0	171	3235
0	171	7602
1	171	3317
1	171	7932
2	171	3379
2	171	7203
3	171	3187
3	171	6416
4	171	3088
4	171	8024
5	171	3290
5	171	7552
6	171	3198
6	171	5950
7	171	3268
7	171	7139
8	171	3319
8	171	6983
9	171	3278
9	171	6496

0	172	3160
0	172	8756
1	172	3288
1	172	7627
2	172	3336
2	172	6864
3	172	3370
3	172	7808
4	172	3290
4	172	9555
5	172	3327
5	172	9650
6	172	3246
6	172	8462
7	172	3355
7	172	10254
8	172	3389
8	172	8261
9	172	3275
9	172	8870

0	173	3278
0	173	8383
1	173	3312
1	173	8001
2	173	3433
2	173	9089
3	173	3332
3	173	8480
4	173	3328
4	173	8451
5	173	3288
5	173	8196
6	173	3153
6	173	8560
7	173	3189
7	173	8203
8	173	3398
8	173	7166
9	173	3259
9	173	8170

0	174	3347
0	174	17148
1	174	3315
1	174	15381
2	174	3429
2	174	12742
3	174	3255
3	174	13463
4	174	3271
4	174	14474
5	174	3173
5	174	18383
6	174	3281
6	174	13496
7	174	3277
7	174	13432
8	174	3356
8	174	12640
9	174	3278
9	174	13745

0	175	3258
0	175	14965
1	175	3372
1	175	9202
2	175	3358
2	175	9041
3	175	3320
3	175	10772
4	175	3232
4	175	11325
5	175	3285
5	175	13076
6	175	3184
6	175	10675
7	175	3302
7	175	11937
8	175	3272
8	175	11902
9	175	3256
9	175	9417

0	176	3240
0	176	17253
1	176	3336
1	176	14522
2	176	3472
2	176	17423
3	176	3351
3	176	17316
4	176	3146
4	176	18555
5	176	3269
5	176	16806
6	176	3285
6	176	18553
7	176	3339
7	176	18979
8	176	3305
8	176	16579
9	176	3280
9	176	16807

0	177	3230
0	177	13709
1	177	3289
1	177	11856
2	177	3400
2	177	13176
3	177	3188
3	177	14051
4	177	3223
4	177	13531
5	177	3389
5	177	17916
6	177	3260
6	177	12296
7	177	3324
7	177	11939
8	177	3432
8	177	12818
9	177	3267
9	177	14924

0	178	3299
0	178	14691
1	178	3288
1	178	12786
2	178	3323
2	178	13519
3	178	3222
3	178	15736
4	178	3242
4	178	12482
5	178	3235
5	178	12790
6	178	3229
6	178	13144
7	178	3253
7	178	14135
8	178	3403
8	178	14177
9	178	3301
9	178	13571

0	179	3181
0	179	12687
1	179	3407
1	179	15278
2	179	3303
2	179	15448
3	179	3194
3	179	15975
4	179	3242
4	179	15477
5	179	3265
5	179	14828
6	179	3068
6	179	17920
7	179	3284
7	179	15386
8	179	3369
8	179	17852
9	179	3174
9	179	16191

0	180	3209
0	180	26410
1	180	3282
1	180	23314
2	180	3366
2	180	21778
3	180	3271
3	180	39130
4	180	3238
4	180	27366
5	180	3274
5	180	37377
6	180	2955
6	180	66578
7	180	3225
7	180	32767
8	180	3333
8	180	23962
9	180	3187
9	180	28031

0	181	3410
0	181	16713
1	181	3357
1	181	17112
2	181	3203
2	181	36469
3	181	3260
3	181	15219
4	181	3245
4	181	30255
5	181	3395
5	181	20431
6	181	3274
6	181	17091
7	181	3216
7	181	17219
8	181	3288
8	181	23427
9	181	3116
9	181	29105

0	182	3268
0	182	6646
1	182	3301
1	182	6546
2	182	3325
2	182	6816
3	182	3343
3	182	7037
4	182	3273
4	182	7188
5	182	3327
5	182	6805
6	182	3290
6	182	7247
7	182	3291
7	182	6154
8	182	3403
8	182	6122
9	182	3238
9	182	6638

0	183	3292
0	183	8495
1	183	3277
1	183	7609
2	183	3480
2	183	8449
3	183	3315
3	183	6767
4	183	3226
4	183	8133
5	183	3303
5	183	10462
6	183	3317
6	183	7233
7	183	3361
7	183	8926
8	183	3311
8	183	6141
9	183	3128
9	183	8804

0	184	3236
0	184	8745
1	184	3361
1	184	7791
2	184	3455
2	184	9823
3	184	3359
3	184	7302
4	184	3268
4	184	8933
5	184	3274
5	184	8576
6	184	3339
6	184	10919
7	184	3311
7	184	8929
8	184	3293
8	184	8351
9	184	3199
9	184	6936

0	185	3153
0	185	8646
1	185	3233
1	185	7057
2	185	3383
2	185	8613
3	185	3238
3	185	7689
4	185	3176
4	185	7117
5	185	3246
5	185	8772
6	185	3177
6	185	7116
7	185	3198
7	185	7727
8	185	3313
8	185	7355
9	185	3152
9	185	8454

0	186	3289
0	186	9683
1	186	3302
1	186	8266
2	186	3414
2	186	9483
3	186	3297
3	186	8863
4	186	3140
4	186	8928
5	186	3335
5	186	8294
6	186	3276
6	186	7919
7	186	3210
7	186	8964
8	186	3356
8	186	9662
9	186	3303
9	186	9249

0	187	3216
0	187	8653
1	187	3328
1	187	10565
2	187	3475
2	187	10703
3	187	3283
3	187	9014
4	187	3290
4	187	10519
5	187	3105
5	187	10421
6	187	3236
6	187	8172
7	187	3279
7	187	8667
8	187	3356
8	187	7974
9	187	3211
9	187	7157

0	188	3293
0	188	6504
1	188	3236
1	188	5430
2	188	3394
2	188	7283
3	188	3307
3	188	6048
4	188	3192
4	188	6109
5	188	3316
5	188	5939
6	188	3335
6	188	6604
7	188	3320
7	188	6538
8	188	3380
8	188	6126
9	188	3329
9	188	6198

0	189	3231
0	189	19957
1	189	3339
1	189	19736
2	189	3397
2	189	15517
3	189	3232
3	189	17981
4	189	3229
4	189	20641
5	189	3253
5	189	16464
6	189	3204
6	189	17387
7	189	3284
7	189	22237
8	189	3355
8	189	19579
9	189	3264
9	189	17443

0	190	3168
0	190	7050
1	190	3382
1	190	7362
2	190	3400
2	190	9996
3	190	3223
3	190	8146
4	190	3339
4	190	7541
5	190	3244
5	190	7807
6	190	3160
6	190	6503
7	190	3371
7	190	7358
8	190	3373
8	190	6141
9	190	3245
9	190	8291

0	191	3298
0	191	8592
1	191	3259
1	191	8942
2	191	3373
2	191	8469
3	191	3345
3	191	10232
4	191	3278
4	191	9064
5	191	3273
5	191	7984
6	191	3229
6	191	8907
7	191	3252
7	191	9175
8	191	3294
8	191	8276
9	191	3314
9	191	7684

0	192	3212
0	192	9449
1	192	3406
1	192	8951
2	192	3415
2	192	6124
3	192	3174
3	192	5959
4	192	3289
4	192	8437
5	192	3305
5	192	6440
6	192	3281
6	192	6606
7	192	3324
7	192	6966
8	192	3298
8	192	7468
9	192	3226
9	192	9184

0	193	3350
0	193	7429
1	193	3291
1	193	6624
2	193	3419
2	193	7364
3	193	3292
3	193	6743
4	193	3126
4	193	6880
5	193	3280
5	193	6326
6	193	3267
6	193	7327
7	193	3369
7	193	5657
8	193	3373
8	193	6560
9	193	3244
9	193	6127

0	194	3257
0	194	7881
1	194	3383
1	194	8054
2	194	3430
2	194	9164
3	194	3289
3	194	7181
4	194	3289
4	194	7321
5	194	3267
5	194	8161
6	194	3259
6	194	6884
7	194	3309
7	194	7942
8	194	3305
8	194	6999
9	194	3214
9	194	7317

0	195	3212
0	195	18398
1	195	3305
1	195	17081
2	195	3446
2	195	19213
3	195	3183
3	195	15763
4	195	3207
4	195	14785
5	195	3294
5	195	15143
6	195	3269
6	195	16993
7	195	3202
7	195	16133
8	195	3180
8	195	16143
9	195	3271
9	195	16068

0	196	3274
0	196	7236
1	196	3298
1	196	6598
2	196	3359
2	196	7592
3	196	3268
3	196	6077
4	196	3194
4	196	6621
5	196	3252
5	196	6119
6	196	3244
6	196	6674
7	196	3237
7	196	6797
8	196	3466
8	196	6446
9	196	3192
9	196	7152

0	197	3234
0	197	13017
1	197	3275
1	197	13419
2	197	3362
2	197	14959
3	197	3173
3	197	13181
4	197	3289
4	197	15557
5	197	3233
5	197	12837
6	197	3159
6	197	12666
7	197	3232
7	197	15217
8	197	3363
8	197	16430
9	197	3207
9	197	13314

0	198	3191
0	198	11420
1	198	3315
1	198	12784
2	198	3361
2	198	12431
3	198	3245
3	198	13485
4	198	3307
4	198	13977
5	198	3141
5	198	18011
6	198	3343
6	198	14526
7	198	3243
7	198	13474
8	198	3289
